10000001,reia:21.652991344315616,lunadei:19.820409880567304,pinti:19.14746540732488,luisina:18.644836550763067,brandoni:18.434115519447413,campoy:17.76117104620499,luppi:15.338990502015388,brando:12.653372003655084,que:11.894977641079976,federico:10.742349113600213,gianni:10.110109098055583,enrique:9.850458785935949,ana:9.775282150644246,galettini:9.57373270366244,1976:8.361509437757746,juan:8.098837433635573,argentina:7.953798614698405,luis:7.646860426742691,maria:5.928381898368849,argentine:4.058577338363469,carlos:3.7798483943090515,editor:3.0401515284855267,spanish:2.9692083275217134,image_size:1.3701158713905104,narrator:1.1799670194306195,budget:0.286193223652206,starring:0.25519156764102785,cast:0.2540127604060545,writer:0.23904044207902764,distributor:0.20430284744786784,cinematography:0.182583823735518,music:0.1675671228903468,caption:0.14545085918028047,runtime:0.127767002869991,country:0.12493801913495534,producer:0.12321749670640451,director:0.11592975672109682,links:0.07925582303812376,image:0.07786973207561361,external:0.07764427108746134,released:0.07447174080087617,name:0.07214163435745059,infobox:0.06151153983466272,film:0.035415118094854446
10068900,daffy:130.44861157907275,vulture:76.73982877492523,von:52.441356904701074,limburger:38.29493081464976,schultz:35.549588838695485,hitler:27.349546987428972,mallet:21.375581094135942,commando:19.27767795573297,telephone:19.173637801436023,nips:18.434115519447413,sie:15.712162413176213,mussolini:13.656589940977218,you:13.615300543213706,searchlight:12.55579167531622,sign:12.141426323940584,schlesinger:11.93336653559227,herr:11.658566796787385,ruhig:11.519642852717753,gestinko:11.519642852717753,vun:11.519642852717753,kommando:11.519642852717753,spluttering:11.519642852717753,pfennigstuck:11.519642852717753,telefonieren:11.519642852717753,bleiben:10.826495672157808,telefunken:10.826495672157808,besetzt:10.826495672157808,adolf:10.662757459270326,blown:10.474752211643493,nicknaming:10.421030564049643,warplane:10.421030564049643,translation:10.390567780672884,howitzer:10.133348491597863,messerschmitts:10.133348491597863,cartoons:9.971708029568818,pfennig:9.910204940283652,myrt:9.910204940283652,fertig:9.910204940283652,domain:9.823284454843332,bitte:9.727883383489697,booth:9.697753063743757,illegible:9.57373270366244,stucco:9.57373270366244,danke:9.440201311037917,infamously:9.440201311037917,literally:9.33480056733175,haben:9.322418275381533,telefon:9.322418275381533,busy:9.235811292122357,1943:9.062459341436321
10069157,yosha:37.289673101526134,yaky:27.9672548261446,intifada:25.571731737491284,aqsa:19.14746540732488,suspect:17.059032170561657,arabs:14.177652107748878,mainsuspectdvd:11.519642852717753,israeli:10.825239929950996,main:10.175544888793342,israel:9.596434303854219,dorit:8.575203873551311,galilee:8.428600399359437,alik:8.223805986713424,idfa:7.2021547391814424,movie_music:7.1758374308640684,al:7.0325595881756096,2000:6.538567802480916,triggered:6.42589265191099,appoints:6.419776424893554,imdb_id:6.231375822023217,actively:6.206436873675965,revolt:5.9361465439360535,hebrew:5.59538705530322,thirteen:5.525681425411183,ongoing:5.488957592456489,amsterdam:5.484161420192996,arab:5.315085090149062,documentary:5.28284838925105,committee:5.088311770784274,explore:4.941781494996706,participate:4.936233630558988,october:4.879050135583088,citizens:4.869363804130331,begun:4.848876531871879,deaths:4.530307586743192,circumstances:4.514760863004893,attempted:4.46002522442637,investigation:4.111112285823126,60:4.1026632313365985,chosen:4.070726750173552,ron:3.8940477805852987,government:3.4119227908072185,during:3.3788503242187993,2003:3.209965956730026,led:3.1953065200108526,chief:3.189743559722028,already:3.145396670621448,events:3.035799640983069,13:2.9149883855315206,major:2.8735288812346758
10069414,rachel:37.69135094692159,yosha:37.289673101526134,yaky:37.289673101526134,leah:35.571935233241376,jake:35.03986013402267,bloodguilt:23.039285705435507,bloodguiltdvd:11.519642852717753,triangle:10.138344861147154,israel:9.596434303854219,yoshas:9.440201311037917,hadar:9.121747579919383,dicker:8.686429508661536,dorit:8.575203873551311,avital:8.523910579163761,prettier:8.475120414994329,lavie:8.223805986713424,yael:7.587817219993427,atone:7.4591998421713335,loses:7.290568055975743,movie_music:7.1758374308640684,rundown:6.846814018255847,control:6.622302201954743,fragile:6.186924059452384,her:6.135644909066604,biblical:6.135147789928664,athletic:6.077225142195959,paralyzed:6.0473721790462776,heal:5.9399130267315305,past:5.85394240025122,amos:5.720550198257227,helpless:5.633538821267597,hebrew:5.59538705530322,horrible:5.405960672885522,forgive:5.401545654676404,institution:5.375457218592107,catching:5.362663867132198,retreat:5.19887455846717,berger:5.136136217833747,seventh:5.028919318215245,punishment:4.921133824103237,isolated:4.914344931769551,handed:4.910293609550372,cabin:4.830043583538786,odd:4.8054723228082805,jacob:4.6909307810760685,wounds:4.682310038032162,mutual:4.675892903711528,kitchen:4.645444357264458,troubled:4.621937909589117,attraction:4.604911959999191
10069804,julie:91.82786908518185,counselors:68.65040299146413,jason:52.66417004593835,patrick:45.29547477134171,dean:33.763792267725876,bloody:31.202158543018378,drew:29.973052625560168,tobe:29.259800933307147,moorehouse:28.320603933113752,whitney:27.653407179139442,camp:26.39224271640178,nelson:23.518445361055523,portillo:23.206359656398472,placid:22.482873485947813,hammond:21.650479859901992,pines:21.338770816360498,murder:20.108551566366696,julies:19.95632520678651,guillemette:19.14746540732488,counselor:18.546314319049305,trevor:18.28298252161776,killer:17.669090931494175,dad:16.95027677849715,christelle:16.857200798718875,gather:14.875836560463538,he:14.736071287324707,pacheco:14.458366823138723,killed:14.133963628318316,patricks:14.107469468126338,doug:13.896270843159407,she:13.8236914988704,worried:13.658027142311308,brad:12.944251027539238,cavanaugh:12.698317715359202,hockey:12.534738849342245,criticized:12.51316596537048,woods:11.877125069847589,that:11.871331269672488,prank:11.5468793243552,juliesfather:11.519642852717753,sheriff:11.462119958712915,off:10.994311831360596,smigelski:10.826495672157808,police:10.762348433573907,ralph:10.751093248092156,13th:10.666868457634518,masked:10.53162808228456,stevenson:10.419449148982473,missing:10.25116928198089,her:10.22607484844434
10069910,tracy:136.70368867972223,moorehouse:132.16281835453083,sofie:113.80677768725599,camp:67.86576698503315,trevor:63.99043882566217,rick:61.43216357513587,mike:58.989374011465166,angela:55.776876674017856,elvis:48.95738691859946,sheriff:45.84847983485166,miller:40.5169932282037,ryan:37.2358487840163,magarian:34.55892855815326,bloody:31.202158543018378,counselors:30.511290218428503,shepis:24.355336413166793,pager:23.808371742784928,sedustine:21.652991344315616,gunning:21.302406734763462,ricks:20.993562827006137,ryans:20.86588398374975,deputies:20.83479562264311,woodruff:20.62575586072914,mullen:20.122375492036007,murder:20.108551566366696,cabin:19.320174334155144,strecker:18.644836550763067,katy:18.419236497531877,deputy:18.252389638264734,benjamin:17.05620631385635,closing:16.847080287816187,tiffany:16.770161127983574,before:16.757991531091395,james:15.98166870594781,novarro:15.255645109214251,camcorder:14.884210817624066,bonfire:14.325868052056322,to:14.016496897468707,colton:13.828945333459323,amanda:13.635491825078123,machete:13.170337839174122,telling:12.870500171866192,juanita:12.609414190217533,mikes:12.422750310633095,forest:12.227937508806486,carver:12.02862263357078,find:11.626847353227355,comforts:11.46549094270209,mendoza:11.43504895468138,while:11.301471877319484
1006993,amanda:49.99680335861978,flanery:32.215627799672106,restaurant:31.414180518983475,irresistible:25.802954601990084,gellar:23.726174820220585,spells:19.296139552456108,durang:18.434115519447413,her:18.40693472719981,bendel:18.069472405859504,gilliard:17.258542189643176,chef:15.89715804785404,simply:15.175485644519204,dylan:15.155832379840199,tom:14.816123213338779,astaire:13.712407517211371,crab:13.656589940977218,opening:13.43673496636871,clarkson:13.170337839174122,oreilly:13.113596444915691,michelle:13.01187222249747,shelton:12.261142245802503,magic:12.021075924129725,buckley:12.01242821310554,baker:11.763730570181366,mothers:11.747234652587615,sean:11.578585600631474,hollowbodies:11.519642852717753,katalina:11.519642852717753,ipanama:11.519642852717753,toms:11.515182939875151,bartlett:11.399119844730782,sarah:11.049819276517885,karasick:10.421030564049643,witch:9.917224373642359,zajaczkowska:9.910204940283652,magical:9.900322864606913,patrick:9.70617316528751,judith:9.68763926216581,emotions:9.534744953152021,flooring:9.440201311037917,tarlov:8.954693495256215,1946:8.947732551676483,1936:8.842534428253932,forever:8.540855591206727,traynor:8.341589022369806,parkway:8.300767027849552,patricia:8.277527634307273,reaches:8.096559529061311,magorzata:7.993282328101591,crabs:7.882056692991367
10069983,keelers:29.730614820850956,serial:25.661069579543984,frontiersman:25.425361244982987,sidekicks:22.945325525429585,keeler:22.648052817496893,wades:22.275894871486955,wade:20.35969349871446,munro:18.05515392651908,kentucky:17.52866715134841,hanford:17.494108260955944,redskins:17.258542189643176,burnett:17.198236414053135,serials:16.13281634139119,rustlers:14.850596580991304,chapter:13.933232296323528,henchmen:13.703612064956523,origyear:13.693628036511694,1937:13.326434397445563,dude:12.41287374735193,0471:12.393265747158688,x:12.072302726500489,benton:11.798483974001206,wildwestdays_chap4poster:11.519642852717753,morales:11.515182939875151,7864:11.255997281783964,doom:11.239490998270522,wild:11.178168148038507,cline:10.987553757784877,trigger:10.670987923560538,larry:10.534830017245335,shelley:10.523950529670229,claggett:10.421030564049643,framed:10.05783863643049,universal:9.848872590015887,assayer:9.57373270366244,103rd:9.57373270366244,simpson:9.445638268885794,mcfarland:9.295029502757533,mine:9.280574096514627,novel:9.265308382714137,saint:9.260103088726574,west:9.159965975025816,secret:9.103679145659246,w:9.033865829906158,brimstone:8.954693495256215,munros:8.880585523102495,trampe:8.880585523102495,lucy:8.862468148084716,buckskin:8.811592651615543,mcclung:8.629271094821588
100700,hostages:35.73073467237035,john:31.817362796215736,liotta:28.651736104112643,mitch:28.12620009226451,archibald:26.116841063756066,swat:25.4885935036172,q:25.337969491402635,heche:23.6461700789741,hostage:22.42187126718328,bmw:22.08227930807424,troy:21.433742124090706,sugreeva:20.842061128099285,griffin:20.405111667126164,wahlquist:19.820409880567304,canmore:18.880402622075835,duvall:18.419236497531877,winbush:17.76117104620499,users:17.697725961001808,his:17.170253730844003,chaves:16.683178044739613,hatosy:16.3748766850851,to:15.618382257179418,julie:15.304644847530309,miriam:15.240877444852963,emergency:15.059567436185695,770:15.024619334970563,palumbo:14.953183169766405,kearns:14.884210817624066,$102:14.629900466653574,244:14.542295221336788,beyer:14.404309478362885,denzel:14.017566692401806,eddie:14.014620166762061,lester:13.686436445522403,cassavetes:13.335225177596271,hillary:13.072072462018832,ray:12.918038780758561,grimes:12.721175107006447,alberta:12.41287374735193,shaft:12.163127087589114,er:12.086358601572483,steve:12.067817390017588,truck:11.945040578848634,woods:11.877125069847589,elise:11.769706499097007,kimberly:11.611820094416768,tubesheet:11.519642852717753,sniper:11.496403459175474,as:11.271208856013788,2015:11.05100481298856
10070111,shabazi:46.078571410871014,yosha:37.289673101526134,yaky:37.289673101526134,gideon:19.09905377465992,danny:18.03976166004707,junkie:13.085818220594357,zuarets:11.519642852717753,shabazidvd:11.519642852717753,zehavi:10.826495672157808,homeless:10.160584963235308,scumbags:9.57373270366244,yoshas:9.440201311037917,bedroom:9.033154787862582,dorit:8.575203873551311,lavie:8.223805986713424,eyal:8.152347022731279,junkies:7.494291161982604,geffen:7.442105408812033,laborers:7.271147610668394,movie_music:7.1758374308640684,murdered:7.173126161674676,too:6.922512296400571,crumbling:6.837511625593533,apartment:6.7992980499852935,crusade:6.7074584973453355,dannys:6.509007558621497,michal:6.395678873314494,rainy:6.315636165640957,comrade:6.267369424671123,glorious:6.2113751553165475,outlaws:6.130571122901252,armor:6.103542450513332,scam:5.943693749571437,amos:5.720550198257227,dirt:5.711500362737309,cooperation:5.670318072770893,hebrew:5.59538705530322,temporary:5.479388141440339,eighth:5.472270673671475,inhabitants:5.327280363242881,vast:5.263892810964386,sinister:5.263892810964386,fare:5.244880831475814,removes:5.0850963339302995,buildings:5.030437921392435,hood:5.012365140332741,expose:4.982951255126448,over:4.9734329263513715,refuge:4.922497150831101,scared:4.825080794196658
10070959,binodini:168.47348398482208,chokher:72.27788962343801,behari:70.93343944118504,mahendra:59.46556740174074,bali:54.85223551712715,ashalata:39.28040603294053,aishwarya:36.284233074277665,rituparno:32.215627799672106,raima:30.273596536545302,kashi:27.424815034422743,tagore:25.777876149935704,rai:25.45768790016578,mahendras:25.425361244982987,prasenjit:23.892884373685014,tota:23.00848575302308,rajlakshmi:19.14746540732488,sen:17.88850252544183,chowdhury:17.4980024891338,debojyoti:16.236890942111195,ghoshs:15.872247828523285,ghosh:15.803216908655592,chakravarty:14.659976221382655,her:14.316504787822076,international:13.453059026069578,bengali:13.253900643294926,2003:12.839863826920103,best:11.708847213770722,dubbed:11.61270919128453,defamiliarizes:11.519642852717753,rajlakshmis:11.519642852717753,chokher_bali_cover:11.519642852717753,mahedras:11.519642852717753,binodinis:11.519642852717753,she:11.310293044530328,connoting:10.826495672157808,festival:10.500177652427714,mishra:10.29948373977905,desires:10.29264612628148,unready:10.133348491597863,unquestioningly:10.133348491597863,kirtan:9.727883383489697,roy:9.570678206335302,lily:9.423415818035654,iconoclastic:9.322418275381533,choker:9.322418275381533,yet:9.313447160599999,to:9.21084081833658,sreela:8.954693495256215,impudent:8.880585523102495,passion:8.816261472443191
10071292,soneji:64.95897403294686,flannigan:56.59958953762825,cross:48.46018964513602,jezzie:43.30598268863123,spider:43.230005817877746,loopholes:31.63489976029411,megan:26.41636631257024,freeman:24.119219678296307,you:20.42295081482056,came:18.24340190048786,alex:16.8099291876064,along:16.29797013137561,ransom:15.86158450850169,561:15.61214157202689,wincott:15.516885474048381,rose:14.369273969631836,178:13.170337839174122,kidnapper:12.721175107006447,devine:12.128643474720102,starodubov:11.519642852717753,compuserves:11.519642852717753,overplotting:11.519642852717753,flannigans:10.826495672157808,potter:10.598105365236027,us$105:10.421030564049643,curtails:10.421030564049643,tamahoris:10.421030564049643,senator:10.186308790520124,classless:10.133348491597863,like:9.735116350415028,discussion:9.718135405756133,mosss:9.57373270366244,crams:9.57373270366244,vexing:9.440201311037917,tamahori:9.440201311037917,outmaneuver:9.440201311037917,karten:9.322418275381533,yawning:9.322418275381533,brilliant:9.284693562440648,thriller:9.249677913986408,hunks:9.217057759723707,fetid:9.121747579919383,burke:9.10535142820754,monica:8.954713361556019,overplotted:8.954693495256215,pattersons:8.954693495256215,stumped:8.880585523102495,silken:8.747054130477972,horsford:8.686429508661536,those:8.637511935424033
10071778,marris:32.47948701647343,hannah:25.024650809226117,thirlby:16.768297273577208,duchovny:16.107813899836053,her:15.33911227266651,samanthas:14.988582323965208,samantha:14.96192568148621,sijetaistoi:11.519642852717753,cherkis:11.519642852717753,lili:11.363824811103626,cuello:10.826495672157808,teens:10.733820316027296,olivia:9.957225707055699,ben:9.172618882858426,possessiveness:8.747054130477972,keep:8.694268937931817,migrates:8.629271094821588,schoolwork:8.523910579163761,body:8.51946221355989,perilously:8.300767027849552,daughters:8.2441626343874,hormones:8.118445471055598,silla:7.781973234434385,sarossy:7.6910014562286575,life:7.634087324147147,tightrope:7.5683991341363255,sm:7.345255582822116,adolescents:7.329988110691327,endeavors:7.215577759513583,overwhelm:7.100802244921154,veers:7.088826053874439,gurney:7.0198331823874875,helps:6.9726176736753835,alluring:6.8656825025602295,virginie:6.774710724354502,daughter:6.737856495722424,adolescence:6.675455766259161,taylor:6.567504253578514,conflicting:6.366351258219973,harrowing:6.315636165640957,unfamiliar:6.293896179004552,acceptable:6.236439123979764,negotiate:6.158350687008328,smoothly:6.116965470845473,secret:6.069119430439498,attractions:6.068604399152052,saito:6.00621410655277,resolves:5.832667496377933,grip:5.805910047208384,disastrous:5.690697235107546
10072316,selkirk:25.02476706710942,comicstrip:23.039285705435507,tahata:21.652991344315616,serial:21.384224649619984,patrol:20.346811039914293,chapter:13.933232296323528,1937:13.326434397445563,radio:12.528411478113545,0471:12.393265747158688,withers:12.02050903217955,zutta:11.519642852717753,radiopatroldvdcover:11.519642852717753,7864:11.255997281783964,cline:10.987553757784877,serials:10.755210894260793,eddie:10.510965125071547,schmidt:10.066964127547328,universal:9.848872590015887,strip:9.541766610452147,mcfarland:9.295029502757533,irish:9.23782437734516,adrian:9.145333721164668,molly:9.126194819132367,botiller:9.121747579919383,hughes:9.009657002884415,sullivan:8.970509845604498,trampe:8.880585523102495,kay:8.60880574797531,plaything:8.575203873551311,pages:8.428909274649431,rentschler:8.300767027849552,officer:8.29597293740066,sackin:8.118445471055598,morris:8.053765103590747,x:8.048201817666992,setter:8.023135291251272,magrill:8.023135291251272,adams:8.00641909960424,pat:7.864664693390274,goodkind:7.806070786013445,inc:7.795915707986284,1984:7.731347344477956,dwire:7.648441841809862,gittens:7.587817219993427,sarecky:7.5683991341363255,tylers:7.549350939165631,lackteen:7.530658806153478,flexible:7.425298290495652,grant:7.412102599530639,242:7.271147610668394
10072466,serial:34.214759439391976,tylers:30.197403756662524,tim:23.600404889572896,luck:22.448349705056835,lora:21.687550234708084,tyler:18.50394599246047,spider:16.211252181704154,serials:16.13281634139119,gittens:15.175634439986855,jungle:14.12850120780785,chapter:13.933232296323528,origyear:13.693628036511694,spiders:13.382658230830904,1937:13.326434397445563,stedman:12.965380500608248,wyndham:12.111622095384286,junglepirates:11.519642852717753,tyler's:11.519642852717753,timtylersluck:11.519642852717753,tambert:11.519642852717753,lacey:11.459365363640998,ju:11.217692417354451,norman:11.027382643695843,chapters:10.750914437184214,mogu:10.421030564049643,gates:10.183075160066313,lazarre:9.910204940283652,universal:9.848872590015887,willis:9.723263613694009,quicksands:9.57373270366244,frankie:9.511515888310635,webb:9.347525954907406,trampe:8.880585523102495,henchman:8.719147290243253,frances:8.691369065921918,shean:8.523910579163761,pages:8.428909274649431,bios:8.300767027849552,william:8.271076257263077,sargeant:8.18743834254255,mans:8.160167087168867,robinson:8.150788406442095,sackin:8.118445471055598,saturdays:7.830763398603817,goodkind:7.806070786013445,0927:7.669495251007694,skippy:7.648441841809862,8061:7.627822554607126,gorillas:7.494291161982604,stows:7.476591584883202
10072671,frontiers:25.28580119807831,1938:22.408684446352854,serial:21.384224649619984,eaton:18.865602707589495,flaming:18.461000513087704,gold:14.523733314142953,chapter:13.933232296323528,1966:12.891230501686747,0471:12.393265747158688,7864:11.255997281783964,cline:10.987553757784877,serials:10.755210894260793,universal:9.848872590015887,doublecross:9.322418275381533,mcfarland:9.295029502757533,1932:9.23380023111832,heroes:8.850816013585995,pages:8.428909274649431,daggett:8.118445471055598,x:8.048201817666992,breeds:7.908724940073528,inc:7.795915707986284,kyne:7.758442737024191,1984:7.731347344477956,cougar:7.712980362947433,fryer:7.5683991341363255,tom:7.408061606669389,binds:7.229183411569362,torrent:7.2021547391814424,221:7.008783346200903,isbn:6.998087405641563,nick:6.87077749282087,prospector:6.856203758605686,landowner:6.810112651405419,plunge:6.792255034005412,gordons:6.7489582282520875,perils:6.683360945766275,claws:6.644445529516601,findings:6.585168919587061,horde:6.578000430108449,list:6.561785564497637,publisher:6.527628850871846,cite:6.375150290856408,treachery:6.267369424671123,red:6.244719915948146,vein:6.153666837695901,west:6.106643983350544,ammunition:5.860160636958131,toll:5.85321616460532,toms:5.757591469937576
10072700,latimer:56.33844830591637,anders:35.67477122428963,boulting:30.941812875197964,eyck:30.273596536545302,katie:30.137207175191342,waterfield:29.18365015046909,browne:28.468213726686514,widmark:28.307966384909744,greer:23.482674458226185,katies:22.482873485947813,genn:22.17752540301798,plane:20.59205794152369,van:20.557944429522966,jungle:18.838001610410466,trevor:18.28298252161776,howard:15.5401621193829,hacienda:15.136798268272651,interior:14.584895420541013,jane:13.503339503785071,hemingway:13.335225177596271,reclusive:12.7442967518086,mexican:12.25438493251726,connors:11.996363869711013,built:11.850693180801123,runforthesun:11.519642852717753,atlacomulco:11.519642852717753,mexico:11.321323868776453,german:11.299892624683041,dudley:10.650474923226161,von:10.488271380940215,eick:10.421030564049643,nichols:10.163782405962703,sun:10.039894622978343,tatelman:9.910204940283652,shelle:9.910204940283652,game:9.76738416404654,brownes:9.727883383489697,b10:9.727883383489697,magnetized:9.57373270366244,intends:9.126194819132367,cuernavaca:9.121747579919383,turncoat:8.880585523102495,nazi:8.862468148084716,peter:8.634230376196578,periodical:8.629271094821588,chisel:8.523910579163761,villain:8.345975379082427,newscast:8.118445471055598,house:8.105828344725264,novelists:8.053906949918026
10072803,serial:25.661069579543984,gould:21.641581079813548,barry:17.767015380791428,delevanti:17.372859017323073,red:15.611799789870364,lackteen:15.061317612306956,crabbe:14.062012965971226,chapter:13.933232296323528,1938:13.445210667811711,william:12.406614385894617,0471:12.393265747158688,dycer:11.519642852717753,7864:11.255997281783964,cline:10.987553757784877,serials:10.755210894260793,buster:10.412189612881315,quong:10.133348491597863,vanes:10.133348491597863,universal:9.848872590015887,cyril:9.401437574884463,cholly:9.322418275381533,mcfarland:9.295029502757533,sedgewick:8.811592651615543,frances:8.691369065921918,ruhl:8.629271094821588,pages:8.428909274649431,frontiers:8.428600399359437,moy:8.18743834254255,robinson:8.150788406442095,sackin:8.118445471055598,x:8.048201817666992,goodkind:7.806070786013445,inc:7.795915707986284,1984:7.731347344477956,tubbs:7.712980362947433,natacha:7.648441841809862,sarecky:7.5683991341363255,256:7.285536348120493,oakman:7.1758374308640684,222:7.150195000250731,mannix:7.065295556464245,isbn:6.998087405641563,vane:6.914472666729662,beebe:6.914472666729662,previn:6.884913864488117,c:6.88028739475584,nick:6.87077749282087,boteler:6.828294970488609,petrov:6.810112651405419,decoy:6.792255034005412
10072963,scouts:32.12946325955495,scanlon:22.429774754649607,vondell:19.820409880567304,ruhl:17.258542189643176,serial:17.107379719695988,doom:16.85923649740578,darr:15.817449880147056,durand:12.952435471597012,1939:12.694195355092884,troop:12.534738849342245,lukolu:11.519642852717753,scout:11.112127018198613,leeka:10.826495672157808,cody:10.781185285314415,serials:10.755210894260793,rescue:10.45503545938394,tribe:10.285831809638251,universal:9.848872590015887,chapter:9.288821530882352,hermie:9.121747579919383,botiller:9.121747579919383,scoutmaster:8.954693495256215,gangster:8.583960707978196,hoofs:8.575203873551311,irving:8.572374868192627,jackie:8.427565640067488,william:8.271076257263077,counterfeiters:8.26154631469627,rawson:8.18743834254255,ghost:8.168409665806404,sackin:8.118445471055598,radium:8.023135291251272,hurtling:7.830763398603817,goodkind:7.806070786013445,boy:7.802174618427221,cooper:7.763852840105908,crump:7.735453218799491,pug:7.669495251007694,regas:7.648441841809862,thundering:7.607619847289607,gittens:7.587817219993427,sickner:7.425298290495652,skeets:7.408768988544441,sic:7.229183411569362,223:7.1758374308640684,gluck:7.137616218043871,birnbaum:6.965765961117212,previn:6.884913864488117,origyear:6.846814018255847,plympton:6.828294970488609
10074270,kuchipudi:47.201006555189586,modati:31.263091692148926,navdeep:30.941812875197964,venkat:28.756609284619902,poonam:25.35143720970267,bajwa:21.94485069998036,reddy:17.47262955525207,swaraj:16.683178044739613,sreeram:13.447704614242022,sindhu:12.493286588308012,abhisatvika:11.519642852717753,kunduru:11.519642852717753,rallapally:10.421030564049643,syamala:9.322418275381533,pavala:8.880585523102495,sakuntala:8.880585523102495,raghubabu:8.880585523102495,2005:8.762056078496627,srikar:8.575203873551311,gowtam:8.384148636788604,suthivelu:8.341589022369806,raghunatha:8.26154631469627,melkote:8.118445471055598,duvvasi:7.964294791228339,lb:7.908724940073528,ravikant:7.830763398603817,meka:7.781973234434385,subhalekha:7.6910014562286575,chitram:7.607619847289607,bhagawan:7.425298290495652,shankar:7.335185290903726,telangana:7.162934026028161,nagging:7.088826053874439,telugu:7.073770301413279,misunderstands:6.987043359564496,knot:6.828294970488609,dharmavarapu:6.636840930131382,seenu:6.629293724495999,tanikella:6.085920849163513,ramana:6.02247462742455,sudhakar:5.9175240318380515,madhav:5.8292833983936925,bharani:5.796057750765372,cinema:5.573152311059557,harish:5.543291943419819,brahmanandam:5.421568570551512,sameer:5.209724574491236,srinivasa:5.184588601219693,sriram:5.177521433996601,strict:5.165272811920402
1007563,commandments:43.37510046941617,taplitz:28.72119811098732,courteney:24.16172084975408,lapaglia:22.763451659980284,aidan:19.09905377465992,quinn:14.512602765803834,cox:14.394651455781329,daniel:12.291488502392244,us$548:11.519642852717753,affronts:10.826495672157808,seth:9.647687871318523,vitarelli:9.322418275381533,anthony:9.31079052991942,medjuck:8.686429508661536,slawomir:8.223805986713424,idziak:8.18743834254255,562:8.023135291251272,reitman:7.360759769358081,19%:7.1889095124314215,1997:7.1277341423671325,gramercy:7.112923605453499,systematically:6.976348070447749,warners:6.22633802799326,aided:5.451217264473643,goldberg:5.423818290285528,rotten:5.156456449421815,harry:5.121691013154956,responds:4.781490358121796,northern:4.689849115205328,rage:4.556452866847515,lights:4.458308485807315,cover:4.317975440165403,increasingly:4.3110425147575535,pieces:4.257715760015001,rachel:4.187927882991287,88:4.1038658773023595,seemingly:4.093093780320448,ivan:4.092498719309137,received:4.072605334151861,aggregator:4.002122002114722,breaking:3.9621699511030064,reviews:3.9503803388239627,god:3.8940477805852987,ago:3.8229757711912913,dvd:3.6539995918176347,dog:3.5862044650902636,moving:3.5776360442278956,gone:3.4456166365936913,reporter:3.4446824936018943,executive:3.3854685805798495
10077561,rehearsing:13.044861157907276,nfaa:11.519642852717753,youngarts:10.826495672157808,goodman:10.65865489372921,7500:10.133348491597863,kirk:9.623117537729366,damboise:9.217057759723707,tilson:8.880585523102495,disciplines:8.629271094821588,karen:8.330561044592551,scholarships:8.152347022731279,students:7.636885343720612,squires:7.442105408812033,simon:6.899349407315823,dream:6.812432425548196,apply:5.932394194317503,countrys:5.633538821267597,documentary:5.28284838925105,miami:5.119385407408932,150:4.7329259021126715,mccarthy:4.693097629161159,annual:4.505727377907225,buddy:4.494993822264116,senior:4.4651931945848125,spots:4.418790943773702,short:4.393912841820063,39:4.317726535186125,helping:4.225265553428931,nancy:4.0363984366439025,baker:3.921243523393789,jacques:3.7431078245325122,arts:3.4390958868932544,week:3.266675657716955,27:3.144013225623302,steve:3.016954347504397,best:2.9272118034426806,past:2.92697120012561,2006:2.856792088879152,usa:2.73043975824403,school:2.610948260210737,thomas:2.6036735413441474,high:2.5617461177673317,art:2.5076314756813414,preceded_by:2.072808445059222,followed_by:2.0494027893022406,michael:1.9249248249638902,years:1.82231883146115,over:1.6578109754504573,been:1.4688134622836966,image_size:1.3701158713905104
10079230,garanina:57.598214263588766,ideya:57.598214263588766,cat:32.183923316395756,shumarov:23.039285705435507,gubaydulina:23.039285705435507,nogon:23.039285705435507,aleksandr:21.71333188256022,kamenkova:21.652991344315616,ponomaryova:21.652991344315616,walked:21.383426995263264,nikolay:21.093019448956838,sanayeva:20.842061128099285,solovyova:20.842061128099285,treshchyova:20.266696983195725,yelena:19.84310422283797,burlyayev:19.455766766979394,sofya:18.644836550763067,karachentsov:18.434115519447413,vladimir:18.329315085976287,burkov:17.76117104620499,churikova:17.258542189643176,soviet:17.011262020788646,inna:15.098701878331262,russian:15.064077224632026,nadezhda:14.988582323965208,animated:13.892373981738697,mariya:13.127631590232983,georgi:12.534738849342245,natalia:12.069691838454196,valentina:11.849862946231827,aseryants:11.519642852717753,kolesnikova:11.519642852717753,mayatnikova:11.519642852717753,vetyukova:11.519642852717753,inchgirl:11.519642852717753,barankin:11.519642852717753,vikhanskiy:11.519642852717753,blotskaya:11.519642852717753,potanin:11.519642852717753,zaklyakov:11.519642852717753,snezhko:11.519642852717753,gorlenko:11.519642852717753,animation:11.496312259548372,nikolai:11.091666481696983,child:10.872091526281627,gavrilko:10.826495672157808,batanin:10.826495672157808,akop:10.826495672157808,lyutinskaya:10.421030564049643,abarenov:10.421030564049643
